"date","time","chan 1","unit 1"
"43033","0.4540856481481481","1.585","mS"
"43033","0.4540972222222222","1.585","mS"
"43033","0.4541087962962962","1.578","mS"
"43033","0.4541203703703704","1.578","mS"
"43033","0.4541319444444444","1.563","mS"
"43033","0.4541435185185185","1.563","mS"
"43033","0.4541550925925926","1.563","mS"
"43033","0.4541666666666667","1.538","mS"
"43033","0.4541782407407407","1.538","mS"
"43033","0.4541898148148149","1.506","mS"
"43033","0.4542013888888889","1.506","mS"
"43033","0.454212962962963","1.503","mS"
"43033","0.454224537037037","1.503","mS"
"43033","0.4542361111111111","1.503","mS"
"43033","0.4542476851851852","1.559","mS"
"43033","0.4542592592592593","1.559","mS"
"43033","0.4542708333333333","1.567","mS"
"43033","0.4542824074074074","1.567","mS"
"43033","0.4542939814814815","1.567","mS"
"43033","0.4543055555555556","1.479","mS"
"43033","0.4543171296296296","1.479","mS"
"43033","0.4543287037037037","1.479","mS"
"43033","0.4543402777777778","1.494","mS"
"43033","0.4543518518518518","1.494","mS"
"43033","0.4543634259259259","1.531","mS"
"43033","0.454375","1.531","mS"
"43033","0.4543865740740741","1.536","mS"
"43033","0.4543981481481481","1.536","mS"
"43033","0.4544097222222223","1.536","mS"
"43033","0.4544212962962963","1.545","mS"
"43033","0.4544328703703704","1.545","mS"
"43033","0.4544444444444444","1.539","mS"
"43033","0.4544560185185185","1.539","mS"
"43033","0.4544675925925926","1.539","mS"
"43033","0.4544791666666667","1.507","mS"
"43033","0.4544907407407408","1.507","mS"
"43033","0.4545023148148148","1.507","mS"
"43033","0.4545138888888889","1.507","mS"
"43033","0.454525462962963","1.507","mS"
"43033","0.454537037037037","1.506","mS"
"43033","0.4545486111111111","1.506","mS"
"43033","0.4545601851851852","1.551","mS"
"43033","0.4545717592592592","1.551","mS"
"43033","0.4545833333333333","1.551","mS"
"43033","0.4545949074074074","1.559","mS"
"43033","0.4546064814814815","1.559","mS"
"43033","0.4546180555555555","1.56","mS"
"43033","0.4546296296296297","1.56","mS"
"43033","0.4546412037037037","1.56","mS"
"43033","0.4546527777777778","1.559","mS"
"43033","0.4546643518518518","1.559","mS"
"43033","0.4546759259259259","1.561","mS"
"43033","0.4546875","1.561","mS"
"43033","0.4546990740740741","1.561","mS"
"43033","0.4547106481481482","1.559","mS"
"43033","0.4547222222222222","1.559","mS"
"43033","0.4547337962962963","1.559","mS"
"43033","0.4547453703703704","1.473","mS"
"43033","0.4547569444444444","1.473","mS"
"43033","0.4547685185185186","1.475","mS"
"43033","0.4547800925925926","1.475","mS"
"43033","0.4547916666666666","1.478","mS"
"43033","0.4548032407407407","1.478","mS"
"43033","0.4548148148148148","1.478","mS"
"43033","0.4548263888888889","1.509","mS"
"43033","0.4548379629629629","1.509","mS"
"43033","0.4548495370370371","1.537","mS"
"43033","0.4548611111111111","1.537","mS"
"43033","0.4548726851851852","1.537","mS"
"43033","0.4548842592592592","1.56","mS"
"43033","0.4548958333333333","1.56","mS"
"43033","0.4549074074074074","1.56","mS"
"43033","0.4549189814814815","1.574","mS"
"43033","0.4549305555555556","1.574","mS"
"43033","0.4549421296296297","1.567","mS"
"43033","0.4549537037037037","1.567","mS"
"43033","0.4549652777777778","1.484","mS"
"43033","0.4549768518518518","1.484","mS"
"43033","0.454988425925926","1.484","mS"
"43033","0.455","1.462","mS"
"43033","0.4550115740740741","1.462","mS"
"43033","0.4550231481481481","1.541","mS"
"43033","0.4550347222222222","1.541","mS"
"43033","0.4550462962962963","1.541","mS"
"43033","0.4550578703703703","1.594","mS"
"43033","0.4550694444444445","1.594","mS"
"43033","0.4550810185185185","1.606","mS"
"43033","0.4550925925925926","1.606","mS"
"43033","0.4551041666666666","1.606","mS"
"43033","0.4551157407407407","1.518","mS"
"43033","0.4551273148148148","1.518","mS"
"43033","0.4551388888888889","1.523","mS"
"43033","0.455150462962963","1.523","mS"
"43033","0.4551620370370371","1.523","mS"
"43033","0.4551736111111111","1.562","mS"
"43033","0.4551851851851852","1.562","mS"
"43033","0.4551967592592592","1.562","mS"
"43033","0.4552083333333334","1.578","mS"
"43033","0.4552199074074074","1.578","mS"
"43033","0.4552314814814815","1.562","mS"
"43033","0.4552430555555556","1.562","mS"
"43033","0.4552546296296296","1.439","mS"
"43033","0.4552662037037037","1.439","mS"
"43033","0.4552777777777777","1.439","mS"
"43033","0.4552893518518519","1.412","mS"
"43033","0.4553009259259259","1.412","mS"
"43033","0.4553125","1.473","mS"
"43033","0.455324074074074","1.473","mS"
"43033","0.4553356481481481","1.473","mS"
"43033","0.4553472222222222","1.47","mS"
"43033","0.4553587962962963","1.47","mS"
"43033","0.4553703703703704","1.403","mS"
"43033","0.4553819444444445","1.403","mS"
"43033","0.4553935185185185","1.417","mS"
"43033","0.4554050925925926","1.417","mS"
"43033","0.4554166666666666","1.417","mS"
"43033","0.4554282407407408","1.442","mS"
"43033","0.4554398148148148","1.442","mS"
"43033","0.4554513888888889","1.491","mS"
"43033","0.455462962962963","1.491","mS"
"43033","0.4554745370370371","1.491","mS"
"43033","0.4554861111111111","1.518","mS"
"43033","0.4554976851851851","1.518","mS"
"43033","0.4555092592592593","1.537","mS"
"43033","0.4555208333333333","1.537","mS"
"43033","0.4555324074074074","1.537","mS"
"43033","0.4555439814814815","1.557","mS"
"43033","0.4555555555555555","1.557","mS"
"43033","0.4555671296296296","1.571","mS"
"43033","0.4555787037037037","1.571","mS"
"43033","0.4555902777777778","1.586","mS"
"43033","0.4556018518518519","1.586","mS"
"43033","0.4556134259259259","1.586","mS"
"43033","0.455625","1.598","mS"
"43033","0.455636574074074","1.598","mS"
"43033","0.4556481481481482","1.598","mS"
"43033","0.4556597222222222","1.619","mS"
"43033","0.4556712962962963","1.619","mS"
"43033","0.4556828703703704","1.625","mS"
"43033","0.4556944444444445","1.625","mS"
"43033","0.4557060185185185","1.617","mS"
"43033","0.4557175925925926","1.617","mS"
"43033","0.4557291666666667","1.617","mS"
"43033","0.4557407407407407","1.61","mS"
"43033","0.4557523148148148","1.61","mS"
"43033","0.4557638888888889","1.606","mS"
"43033","0.455775462962963","1.606","mS"
"43033","0.455787037037037","1.606","mS"
"43033","0.4557986111111111","1.601","mS"
"43033","0.4558101851851852","1.601","mS"
"43033","0.4558217592592593","1.591","mS"
"43033","0.4558333333333333","1.591","mS"
"43033","0.4558449074074074","1.591","mS"
"43033","0.4558564814814814","1.585","mS"
"43033","0.4558680555555556","1.585","mS"
"43033","0.4558796296296296","1.584","mS"
"43033","0.4558912037037037","1.584","mS"
"43033","0.4559027777777778","1.584","mS"
"43033","0.4559143518518519","1.584","mS"
"43033","0.4559259259259259","1.584","mS"
"43033","0.4559375000000001","1.584","mS"
"43033","0.4559490740740741","1.595","mS"
"43033","0.4559606481481482","1.595","mS"
"43033","0.4559722222222222","1.618","mS"
"43033","0.4559837962962963","1.618","mS"
"43033","0.4559953703703704","1.612","mS"
"43033","0.4560069444444444","1.612","mS"
"43033","0.4560185185185185","1.612","mS"
"43033","0.4560300925925926","1.623","mS"
"43033","0.4560416666666667","1.623","mS"
"43033","0.4560532407407407","1.627","mS"
"43033","0.4560648148148148","1.627","mS"
"43033","0.4560763888888889","1.627","mS"
"43033","0.456087962962963","1.615","mS"
"43033","0.456099537037037","1.615","mS"
"43033","0.4561111111111111","1.615","mS"
"43033","0.4561226851851852","1.573","mS"
"43033","0.4561342592592593","1.573","mS"
"43033","0.4561458333333333","1.788","mS"
"43033","0.4561574074074075","1.788","mS"
"43033","0.4561689814814815","1.946","mS"
"43033","0.4561805555555556","1.946","mS"
"43033","0.4561921296296296","1.946","mS"
"43033","0.4562037037037037","1.948","mS"
"43033","0.4562152777777778","1.948","mS"
"43033","0.4562268518518518","1.948","mS"
"43033","0.456238425925926","1.948","mS"
"43033","0.45625","1.948","mS"
"43033","0.4562615740740741","1.948","mS"
"43033","0.4562731481481481","1.948","mS"
"43033","0.4562847222222222","1.948","mS"
"43033","0.4562962962962963","1.948","mS"
"43033","0.4563078703703704","1.948","mS"
"43033","0.4563194444444444","1.949","mS"
"43033","0.4563310185185185","1.949","mS"
"43033","0.4563425925925926","1.948","mS"
"43033","0.4563541666666667","1.948","mS"
"43033","0.4563657407407407","1.948","mS"
"43033","0.4563773148148149","1.949","mS"
"43033","0.4563888888888889","1.949","mS"
"43033","0.456400462962963","1.949","mS"
"43033","0.456412037037037","1.948","mS"
"43033","0.4564236111111111","1.948","mS"
"43033","0.4564351851851852","1.949","mS"
"43033","0.4564467592592592","1.949","mS"
"43033","0.4564583333333334","1.948","mS"
"43033","0.4564699074074074","1.948","mS"
"43033","0.4564814814814815","1.948","mS"
"43033","0.4564930555555555","1.948","mS"
"43033","0.4565046296296296","1.948","mS"
"43033","0.4565162037037037","1.948","mS"
"43033","0.4565277777777778","1.948","mS"
"43033","0.4565393518518518","1.948","mS"
"43033","0.4565509259259259","1.948","mS"
"43033","0.4565625","1.948","mS"
"43033","0.4565740740740741","1.948","mS"
"43033","0.4565856481481481","1.947","mS"
"43033","0.4565972222222223","1.947","mS"
"43033","0.4566087962962963","1.948","mS"
"43033","0.4566203703703704","1.948","mS"
"43033","0.4566666666666667","1.914","mS"
